Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Type,Popularity,Capacity
Kitty's Cottage & The Moor Cottage,http://www.creevyexperience.com,+353(0)719852896,-8.246829126,54.53082077,Donegal,Creevy,Republic of Ireland,Self Catering,2,30
La Mon Hotel & Country Club,http://www.lamon.co.uk,+44 (0)28 9044 8631,-5.818719,54.548938,Down,Newtownards,Northern Ireland,Hotel,3,140
Sandhouse Hotel,http://www.sandhouse.ie,+353(0)719851777,-8.210116601,54.55386383,Donegal,Rossnowlagh,Republic of Ireland,Hotel,3,197
Lough Mardal Lodge,https://loughmardalglamping.ie,+353(0)861731813,-8.068590344,54.55639581,Donegal,Ballintra,Republic of Ireland,Self Catering,3,36
Boortree Touring & Camping,http://rossnowlaghcamping.com,+353(0)851655917,-8.212603414,54.56507516,Donegal,Rossnowlagh,Republic of Ireland,Camping,3,83
St. Johns Point Lightkeeper's Cottages - Irish Landmark Trust,http://www.irishlandmark.com/property/sj-schooner/,+353(0)16704733,-8.459710746,54.56933786,Donegal,Dunkineely,Republic of Ireland,Self Catering,5,33
Malone Lodge Hotel,http://www.malonelodgehotelbelfast.com,+44 (0)28 9038 8000,-5.942551,54.581604,Antrim,Belfast,Northern Ireland,Hotel,1,310
Radisson Blu Belfast Hotel,http://www.parkinn.co.uk,+44 (0)28 9043 4065,-5.923827,54.589614,Antrim,Belfast,Northern Ireland,Hotel,5,122
The Fitzwilliam Hotel Belfast,http://www.fitzwilliamhotelbelfast.com,+44 (0)28 9044 2114,-5.933106,54.590606,Antrim,Belfast,Northern Ireland,Hotel,2,316
Europa Hotel,http://www.hastingshotels.com,+44 (0)28 9067 4167,-5.934484,54.59077,Antrim,Belfast,Northern Ireland,Hotel,2,362
Clayton Hotel,http://www.claytonhotelbelfast.com,+44 (0)28 9032 8511,-5.930467,54.592781,Antrim,Belfast,Northern Ireland,Hotel,3,288
Stormont Hotel,http://www.hastingshotels.com,+44 (0)28 9067 4167,-5.841063,54.594341,Antrim,Belfast,Northern Ireland,Hotel,3,152
Maldron Hotel,https://www.maldronhotels.com/belfast-city,+44 (0)44 9600 1680,-5.933296,54.595294,Antrim,Belfast,Northern Ireland,Hotel,4,105
Park Avenue Hotel,http://www.parkavenuehotel.co.uk,+44 (0)28 9065 6520,-5.878797,54.600898,Antrim,Belfast,Northern Ireland,Hotel,5,230
The Merchant Hotel,http://www.themerchanthotel.com,+44 (0)28 9023 4888,-5.925958,54.600959,Antrim,Belfast,Northern Ireland,Hotel,2,189
Silverbirch Hotel,http://www.silverbirchhotel.com,+44 (0)28 8224 2520,-7.299084,54.60997,Tyrone,Omagh,Northern Ireland,Hotel,2,194
Titanic Hotel Belfast,http://www.titanichotelbelfast.com,+44 (0)289 508 2000,-5.904911,54.610408,Antrim,Belfast,Northern Ireland,Hotel,1,77
The Cove Lodge,http://www.thecovelodgebandb.com,+353(0)749722302,-8.105285,54.632066,Donegal,Donegal Town,Republic of Ireland,Self Catering,5,8
Derrylahan Independent Hostel,http://www.derrylahanhostel.ie,+353(0)749738079,-8.624406129,54.63562233,Donegal,Kilcar,Republic of Ireland,Hostel,1,90
Bay View Hotel,http://www.bayviewhotel.ie,+353(0)749731950,-8.442173954,54.63680048,Donegal,Killybegs,Republic of Ireland,Hotel,5,367
Bruckless House Gate Lodge,http://www.bruckless.com,+353(0)749737071,-8.387161,54.636833,Donegal,Bruckless,Republic of Ireland,Self Catering,1,11
Tara Hotel,http://www.tarahotel.ie,+353(0)749741700,-8.440952,54.63685,Donegal,Killybegs,Republic of Ireland,Hotel,2,378
Seawinds Bed and Breakfast,http://www.seawindsireland.com,+353(0)749732003,-8.441574513,54.6369849,Donegal,Killybegs,Republic of Ireland,B & B,5,15
Ros-earl B&B,http://www.booking.com/hotel/ie/rosearl-b-amp-b.en-gb.html?,+353(0)749721462,-8.109945,54.648606,Donegal,Donegal Town,Republic of Ireland,B & B,5,17
Hollycrest Lodge,http://www.littleireland.ie/hollycrestlodge,+353(0)749731470,-8.422672,54.652401,Donegal,Killybegs,Republic of Ireland,Self Catering,3,5
Hollycrest Lodge,http://littleireland.ie/hollycrestlodge/,+353(0)749731470,-8.422675848,54.6524657,Donegal,Killybegs,Republic of Ireland,Self Catering,1,24
"Central Hotel, Conference and Leisure Centre",https://www.facebook.com/pg/centralhoteldonegal/about/,+353(0)749721027,-8.11079991,54.65349121,Donegal,Donegal Town,Republic of Ireland,Hotel,1,350
Abbey Hotel,http://www.abbeyhoteldonegal.com,+353(0)749721014,-8.110815528,54.65373426,Donegal,Donegal,Republic of Ireland,Hotel,1,344
Clandeboye Lodge Hotel,http://www.clandeboyelodge.com,+44 (0)28 9185 2500,-5.707411,54.654533,Down,Bangor,Northern Ireland,Hotel,1,126
Donegal Town Independent Hostel,http://www.donegaltownhostel.com,+353(0)749722805,-8.125953768,54.65619901,Donegal,Donegal Town,Republic of Ireland,Hostel,3,87
The Gateway Lodge,http://www.thegatewaydonegal.com,+353(0)749740405,-8.115003299,54.65626131,Donegal,Donegal Town,Republic of Ireland,Self Catering,5,7
Slieve League Lodge,http://www.slieveleaguelodge.com/,+353(0)749739973,-8.633836,54.657436,Donegal,Carrick,Republic of Ireland,Self Catering,3,15
Railway Crossing Cottage - Irish Landmark Trust,http://irishlandmark.com/property/railway-crossing-cottage-3/,+353(0)16704733,-8.1418418,54.658985,Donegal,Donegal Town,Republic of Ireland,Self Catering,5,23
Maldron Hotel Belfast International Airport,http://www.maldronhotelbelfast.com,+44 (0)28 9445 7000,-6.219069,54.663005,Antrim,Crumlin,Northern Ireland,Hotel,5,99
Heeneys Lodge,https://bandbireland.com/accommodation/26661/heeneys-lodge,+353(0)749723048,-8.092180275,54.67744696,Donegal,Donegal Town,Republic of Ireland,Self Catering,4,8
"Lough Eske Castle, a Solis Hotel & Spa",http://www.solishotels.com/lougheskecastle/default-en.html,+353(0)749725100,-8.066015,54.688357,Donegal,Donegal Town,Republic of Ireland,Hotel,2,61
"Lough Eske Castle, a Solis Hotel & Spa",http://www.solishotels.com/lougheskecastle,+353 74 9725100,-8.06602,54.68836,Donegal,Donegal Town,Republic of Ireland,Hotel,2,75
Corr's Corner Hotel,http://www.corrscorner.com,+44 (0)28 9084 9221,-5.972231,54.692768,Antrim,Newtownabbey,Northern Ireland,Hotel,4,364
The Lodge at Harvey's Point,http://www.harveyslodge.com,+353(0)749724313,-8.051888199,54.69794279,Donegal,Donegal Town,Republic of Ireland,Self Catering,2,37
Malinbeg Hostel,http://www.malinbeghostel.com,+353(0)749730006,-8.729419105,54.7079734,Donegal,Glencolmcille,Republic of Ireland,Hostel,5,194
Friary Brae Cottage,http://www.lougheskecottages.com,+353(0)749721746,-8.065773,54.708458,Donegal,Donegal Town,Republic of Ireland,Self Catering,3,13
Donegal  Lodge,http://donegal-lodge-ie.book.direct/,+353(0)749744657,-8.186893927,54.7130317,Donegal,Donegal Town,Republic of Ireland,Self Catering,3,39
Dunsilly Hotel,http://www.dunsillyhotel.com,+44 (0)28 9446 2929,-6.23289866,54.74157788,Antrim,Antrim,Northern Ireland,Hotel,3,125
Nesbitt Arms Boutique Hotel,http://www.nesbittarms.com,+353(0)749541103,-8.413699598,54.76205212,Donegal,Ardara,Republic of Ireland,Hotel,4,233
Highlands Hotel,http://www.highlandshotel.ie,+353(0)749551111,-8.281654,54.795879,Donegal,Glenties,Republic of Ireland,Hotel,4,43
Brennan's B&B,http://www.brennansbnb.com,+353(0)749551235,-8.282142,54.796294,Donegal,Glenties,Republic of Ireland,B & B,5,17
Villa Rose Hotel,http://www.villarose.net,+353(0)749132266,-7.781476,54.799599,Donegal,Ballybofey,Republic of Ireland,Hotel,4,395
Jackson's Hotel,http://www.jacksons-hotel.ie,+353(0)749131021,-7.784642,54.79999,Donegal,Ballybofey,Republic of Ireland,Hotel,2,294
Kee's Hotel,http://www.keeshotel.ie,+353(0)749131018,-7.769173297,54.80470775,Donegal,Ballybofey,Republic of Ireland,Hotel,1,210
Tramore Beach Caravan and Camping Park,http://www.tramorebeachrosbeg.com,+353(0)749551491,-8.496765,54.809527,Donegal,Rosbeg,Republic of Ireland,Camping,1,85
Lake House Hotel,http://www.lakehousehotel.ie/,+353(0)749545123,-8.428517283,54.83736912,Donegal,Portnoo,Republic of Ireland,Hotel,2,337
Boyles' Caravans and Camping Ground,http://boylescaravans.com/index.html,+353(0)838490359,-8.44554812,54.83910894,Donegal,Portnoo,Republic of Ireland,Camping,1,41
Eagle's Nest Bed & Breakfast,http://www.eaglesnest-BB.com,+353(0)749544893,-8.337178,54.844738,Donegal,Lettermacaward,Republic of Ireland,B & B,5,16
Adair Arms Hotel,http://www.adairarms.com,+44 (0)28 2565 3674,-6.279513,54.866886,Antrim,Ballymena,Northern Ireland,Hotel,2,104
Ballygally Castle Hotel,http://www.hastingshotels.com,+44 (0)28 9067 4167,-5.867014,54.90221,Antrim,Larne,Northern Ireland,Hotel,3,119
Crohy Cottage,http:// www.crohycottage.com,+353(0)868373983,-8.444373,54.9118,Donegal,Dungloe,Republic of Ireland,Self Catering,2,24
Rectory Holiday Cottages,http://www.rectoryholidaycottages.com,+353(0)879077923,-8.439407,54.930201,Donegal,Dungloe,Republic of Ireland,Self Catering,3,22
Clanree Hotel,http://www.clanreehotel.com,+353(0)749124369,-7.697553381,54.94371626,Donegal,Letterkenny,Republic of Ireland,Hotel,5,249
Station House Hotel Letterkenny,http://www.stationhouseletterkenny.com,,-7.74021,54.94568,Donegal,Letterkenny,Republic of Ireland,Hotel,2,120
Station House Hotel Letterkenny,http://www.stationhouseletterkenny.com,+353(0)749123100,-7.740214,54.945682,Donegal,Letterkenny,Republic of Ireland,Hotel,2,304
Radisson Blu Hotel Letterkenny,https://www.radissonhotels.com/en-us/hotels/radisson-blu-letterkenny,+353(0)749194444,-7.733528,54.947011,Donegal,Letterkenny,Republic of Ireland,Hotel,2,67
"Mount Errigal Hotel, Conference and Leisure Centre",http://www.mounterrigal.com,+353(0)749122700,-7.713928566,54.95048801,Donegal,Letterkenny,Republic of Ireland,Hotel,3,74
Dillons Hotel,https://www.dillons-hotel.ie,+353(0)749122977,-7.736657,54.950707,Donegal,Letterkenny,Republic of Ireland,Hotel,2,76
Waterfront Hotel,http://www.waterfronthoteldungloe.ie,+353(0)749522444,-8.367024063,54.95197336,Donegal,Dungloe,Republic of Ireland,Hotel,4,116
McGettigan's Hotel,http://www.mcgettiganshotel.com/,+353(0)749122066,-7.735648097,54.95199921,Donegal,Letterkenny,Republic of Ireland,Hotel,5,109
Fairgreen Holiday Cottages,http://www.fairgreencottages.com,+353(0)749521247,-8.365927,54.953188,Donegal,Dungloe,Republic of Ireland,Self Catering,3,24
White park B&B,http://www.accommodationletterkenny.com,+353(0)749124067,-7.709142,54.953355,Donegal,Letterkenny,Republic of Ireland,B & B,3,18
No. 50 Boutique B&B,,+353(0)872474804,-7.736443293,54.95343458,Donegal,Letterkenny,Republic of Ireland,B & B,4,13
Inisean B&B,http://www.iniseanbandb.com,+353(0)749521455,-8.369871616,54.95346595,Donegal,Dungloe,Republic of Ireland,B & B,1,12
Alder Cottage,http://www.barncottageholidayhomes.com,+353(0)749137314,-7.734226783,54.95475454,Donegal,Letterkenny,Republic of Ireland,Self Catering,5,4
Cornagill Cottage,,+353(0)749121802,-7.682124,54.968391,Donegal,Letterkenny,Republic of Ireland,Self Catering,1,11
Beech Hill Country House Hotel,http://www.beech-hill.com,+44 (0)28 7134 9279,-7.2723972,54.9692579,Derry,Derry,Northern Ireland,Hotel,3,117
Fern Cottage,http://www.ferncottageDonegal.com,+353(0)749137222,-7.879876,54.972828,Donegal,Letterkenny,Republic of Ireland,Self Catering,5,6
Island View B&B,http://bandbireland.com/accommodation/28001/island-view-b-b,+353(0)749542031,-8.419867048,54.98159446,Donegal,Burtonport,Republic of Ireland,B & B,2,13
Muldowney's B&B,http://www.muldowneysbb.com,+353(0)879081277,-8.51718307,54.98210205,Donegal,Letterkenny,Republic of Ireland,B & B,3,17
Everglades Hotel,http://www.hastingshotels.com,+44 (0)28 9067 4167,-7.3397741,54.9831451,Derry,Derry,Northern Ireland,Hotel,5,267
Silver Tassie Hotel,http://www.silvertassiehotel.com,+353(0)749125619,-7.670526,54.986061,Donegal,Letterkenny,Republic of Ireland,Hotel,1,306
Glen Hotel,http://www.theglenhotel.weebly.com,+353(0)749520505,-8.499613698,54.99006988,Donegal,Arranmore -Árainn Mhór,Republic of Ireland,Hotel,3,389
Derry Arms Hotel,http://www.glensofantrim.com,+44 (0)28 9288 5255,-5.990059,54.992759,Antrim,Ballymena,Northern Ireland,Hotel,2,314
Bishop's Gate Hotel,http://www.bishopsgatehotelderry.com,+44 (0)28 7114 0300,-7.322349672,54.99448205,Derry,Derry,Northern Ireland,Hotel,1,101
Maldron Hotel Derry,http://www.maldronhotelderry.com,+44 (0)28 7137 1000,-7.322687,54.995723,Derry,Derry,Northern Ireland,Hotel,5,94
Shipquay Hotel,http://www.shipquayhotel.com,+44 (0)28 7126 7266,-7.320997,54.995967,Derry,Derry,Northern Ireland,Hotel,3,197
The City Hotel Derry,http://www.cityhotelderry.com,+44 (0)28 7136 5800,-7.321337,55.001476,Derry,Derry,Northern Ireland,Hotel,2,82
Viking House Hotel,http://www.vikinghousehotel.com,+353(0)749543295,-8.385586374,55.0226657,Donegal,Kincasslagh,Republic of Ireland,Hotel,5,51
"Da Vinci's Hotel, Derry",http://www.davincishotel.com,+44 (0)28 7127 9111,-7.305751,55.022716,Derry,Derry,Northern Ireland,Hotel,3,286
Best Western Plus White Horse Hotel,http://www.whitehorsehotel.biz,+44 (0)28 7186 0606,-7.2146853,55.027958,Derry,Derry,Northern Ireland,Hotel,1,247
Macalla Cottage,http://www.macallacottagegweedore.com,+353(0)876651518,-8.260235,55.029051,Donegal,Gweedore,Republic of Ireland,Self Catering,3,25
Errigal Youth Hostel,https://www.facebook.com/errigalyouthhostel?ref=hlwww.facebook.com/errigalyouthhostel,+353(0)749531180,-8.14089,55.0302,Donegal,Gweedore,Republic of Ireland,Hostel,5,74
Frewin Cottage,http://www.frewinhouse.com,3.54E+11,-7.647004,55.03199,Donegal,Ramelton,Republic of Ireland,Self Catering,4,5
Lennon Lodge,http://www.lennonlodge.com,+353(0)74153382,-7.645469595,55.03699484,Donegal,Ramelton,Republic of Ireland,Self Catering,5,36
An Grianan Hotel,http://www.angriananhotel.com,+353(0)749368900,-7.433732,55.038929,Donegal,Burt,Republic of Ireland,Hotel,5,385
Frontier Hotel,http://www.frontierhotel.ie,+353(0)749368667,-7.378398,55.040162,Donegal,Bridgend,Republic of Ireland,Hotel,3,377
Mulroy Woods Hotel,https://www.mulroywoodshotel.com,+353(0)749153313,-7.680837682,55.07649624,Donegal,Milford,Republic of Ireland,Hotel,2,271
Seabreeze & Kinnegar Cottages,http://www.rathmullanholidayhomes.com,+353(0)749158224,-7.555494,55.091508,Donegal,Rathmullan,Republic of Ireland,Self Catering,3,9
Rathmullan Village Apartments,http://wildatlanticwanderer.com/rathmullan/rathmullan-village-apartments,+353(0)868599995,-7.537206702,55.09558174,Donegal,Rathmullan,Republic of Ireland,Self Catering,5,22
Rathmullan House Hotel,http://www.rathmullanhouse.com,+353(0)749158188,-7.529297591,55.10076013,Donegal,Rathmullan,Republic of Ireland,Hotel,5,169
Sam's Cottage,http://www.rathmullanholidayhomes.com,+353(0)749158224,-7.561297,55.103399,Donegal,Rathmullan,Republic of Ireland,Self Catering,5,37
Millstone Cottages,http://www.millstonecottages.com,3.54E+11,-7.667255,55.107676,Donegal,Milford,Republic of Ireland,Self Catering,4,20
Bradleys Cottage Creeslough,,+353(0)879589087,-7.918713816,55.11130136,Donegal,Creeslough,Republic of Ireland,Self Catering,5,38
Wild Atlantic Hostel,https://wildatlantichostel.com/,+353(0)9542208,-7.904564744,55.11924827,Galway,Leenane,Republic of Ireland,Hostel,4,49
Wild Atlantic Camp,http://www.wildatlanticcamp.ie,+353(0)749138400,-7.904563148,55.11927203,Donegal,Letterkenny,Republic of Ireland,Camping,4,60
Óstán Loch Altan Hotel,http://www.ostanlochaltan.com/,+353(0)749135267,-8.133193902,55.12167518,Donegal,Gortahork,Republic of Ireland,Hotel,4,111
Inishowen Gateway Hotel,http://www.inishowengateway.com,+353(0)749361144,-7.457001347,55.12579789,Donegal,Buncrana,Republic of Ireland,Hotel,4,286
Lake of Shadows Hotel,http://www.lakeofshadows.com,+353(0)749361005,-7.458967816,55.13355537,Donegal,Buncrana,Republic of Ireland,Hotel,1,329
Otway Beach Cottages - Cottage,,+353(0)876172690,-7.531528,55.133908,Donegal,Rathmullan,Republic of Ireland,Self Catering,5,5
St Bridget's B&B,,+353(0)749361319,-7.455136,55.13857,Donegal,Buncrana,Republic of Ireland,B & B,1,4
Tullyarvan Mill Hostel,http://www.tullyarvanmill.com,+353(0)749361613,-7.452635839,55.14405458,Donegal,Buncrana,Republic of Ireland,Hostel,5,138
Cecil's Cottage,https://wildatlanticwanderer.com/buncrana/holiday-home-cecils-cottage/,+353(0)868599995,-7.481912638,55.15787724,Donegal,Buncrana,Republic of Ireland,Self Catering,1,25
"Redcastle Oceanfront, Golf and Spa Hotel",http://www.redcastlehotel.com,+353(0)749385555,-7.122709856,55.15855119,Donegal,Inishowen,Republic of Ireland,Hotel,2,97
Shandon Hotel & Spa,http://www.shandonhotelspa.com/,+353(0)749136137,-7.906772,55.17987,Donegal,Dunfanaghy,Republic of Ireland,Hotel,4,101
Shandon Spa and Hotel,http://www.shandonhotelspa.com,,-7.90677,55.17987,Donegal,Dunfanaghy,Republic of Ireland,Hotel,3,274
Clara Cottages,http://www.claracottagedunfanaghy.com,+44(0)2890647292,-7.971343,55.180284,Donegal,Dunfanaghy,Republic of Ireland,Self Catering,2,26
Washington House B&B,http://bandbireland.com/accommodation/28149/washington-house,+353(0)749385574,-7.095199,55.18078802,Donegal,Moville,Republic of Ireland,B & B,5,9
Arnold's Hotel,http://www.arnoldshotel.com,+353(0)749136208,-7.969796572,55.18343359,Donegal,Dunfanaghy,Republic of Ireland,Hotel,4,296
Knockalla Caravan & Camping Park,http://www.knockallacaravanpark.com,+353(0)749159108,-7.611285887,55.1837052,Donegal,Portsalon,Republic of Ireland,Camping,1,13
Caiseal Mara Hotel,http://www.caisealmarahotel.com/,+353(0)749382600,-7.041132867,55.18812079,Donegal,Moville,Republic of Ireland,Hotel,2,173
Barrons Café and Bed & Breakfast,http://www.barronsmoville.com/,+353(0)749382472,-7.041861243,55.1882175,Donegal,Moville,Republic of Ireland,B & B,1,8
Rosapenna Hotel and Golf Resort,http://www.rosapenna.ie,+353(0)749155301,-7.827363929,55.1886295,Donegal,Rosapenna,Republic of Ireland,Hotel,4,388
The Foyle Hotel by Chef Brian McDermott,http://foylehotel.ie,+353(0)749385280,-7.039882347,55.18894227,Donegal,Moville,Republic of Ireland,Hotel,4,149
The Cosy Cottage,http://www.thecosycottage.com,+353(0)749385740,-7.039126242,55.18922715,Donegal,Moville,Republic of Ireland,Self Catering,1,16
Moville Boutique Hostel Accommodation,http://www.movilleboutiquehostel.com/,+353(0)749382378,-7.045989889,55.19135522,Donegal,Inishowen,Republic of Ireland,Hostel,5,101
Downings Coastguard Cottages,http://www.coastguardcottages.ie,+353(0)879589087,-7.819779669,55.19273561,Donegal,Downings,Republic of Ireland,Self Catering,5,33
Ardroe Cottage,http://www.donegalholiday.com,+353(0)872881222,-7.653676,55.194357,Donegal,Portsalon,Republic of Ireland,Self Catering,1,26
Beach Hotel,http://www.beachhotel.ie/,+353(0)749155303,-7.834058085,55.19457429,Donegal,Letterkenny,Republic of Ireland,Hotel,3,313
Downings Bay Hotel,http://www.downingsbayhotel.com,+353(0)749155586,-7.835622,55.194587,Donegal,Downings,Republic of Ireland,Hotel,5,363
Marine Hotel Ballycastle,http://www.marinehotelballycastle.com,+44 (0)28 2076 2222,-6.240573,55.205585,Antrim,Ballycastle,Northern Ireland,Hotel,1,169
Bushmills Inn Hotel,http://www.bushmillsinn.com,+44 (0)28 2073 3000,-6.524449,55.206127,Antrim,Bushmills,Northern Ireland,Hotel,5,50
Portrush Atlantic Hotel,http://www.portrushatlantic.com/,+44 (0)28 7082 6100,-6.654111,55.207534,Antrim,Portrush,Northern Ireland,Hotel,1,48
Portsalon Luxury Camping,http://www.portsalonluxurycamping.com,+353(0)749159957,-7.65585137,55.21003802,Donegal,Portsalon,Republic of Ireland,Camping,3,170
Bayview Hotel,http://www.bayviewhotelni.com,+44 (0)28 2073 4100,-6.546748,55.215282,Antrim,Bushmills,Northern Ireland,Hotel,4,166
The Whins Cottage,http://www.donegalholiday.com,+353(0)749122267,-7.711638,55.229653,Donegal,Fanad,Republic of Ireland,Self Catering,4,29
Rosguill Caravan and Camping Park,http://www.rosguillholidaypark.com,+353(0)749155766,-7.790903,55.242799,Donegal,Downings,Republic of Ireland,Camping,2,144
